CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_ScoreGroup,Segment
13566,41,176,884.0,2,1,2,5,212,Need Attention
14396,66,73,494.0,2,1,2,5,212,Need Attention
13607,41,98,687.0,2,1,2,5,212,Need Attention
14504,48,107,687.0,2,1,2,5,212,Need Attention
17027,79,153,905.0,2,1,2,5,212,Need Attention
18252,51,98,531.0,2,1,2,5,212,Need Attention
17537,30,75,904.0,2,1,2,5,212,Need Attention
15756,62,192,541.0,2,1,2,5,212,Need Attention
14499,27,194,825.0,2,1,2,5,212,Need Attention
14451,61,109,662.0,2,1,2,5,212,Need Attention
17545,44,145,652.0,2,1,2,5,212,Need Attention
12838,34,123,688.0,2,1,2,5,212,Need Attention
13637,53,101,819.0,2,1,2,5,212,Need Attention
13623,31,81,756.0,2,1,2,5,212,Need Attention
15720,25,128,604.0,2,1,2,5,212,Need Attention
15707,36,214,964.0,2,1,2,5,212,Need Attention
17886,32,109,903.0,2,1,2,5,212,Need Attention
12890,25,82,381.0,2,1,2,5,212,Need Attention
14382,27,131,631.0,2,1,2,5,212,Need Attention
16225,45,134,1108.0,2,1,2,5,212,Need Attention
17214,61,103,1081.0,2,1,2,5,212,Need Attention
17614,58,100,400.0,2,1,2,5,212,Need Attention
17289,32,111,950.0,2,1,2,5,212,Need Attention
16221,37,97,871.0,2,1,2,5,212,Need Attention
15787,27,206,954.0,2,1,2,5,212,Need Attention
14514,62,73,1061.0,2,1,2,5,212,Need Attention
12940,55,99,923.0,2,1,2,5,212,Need Attention
17287,27,124,1077.0,2,1,2,5,212,Need Attention
12933,25,106,616.0,2,1,2,5,212,Need Attention
16205,31,98,762.0,2,1,2,5,212,Need Attention
13601,46,99,703.0,2,1,2,5,212,Need Attention
16706,38,123,534.0,2,1,2,5,212,Need Attention
17052,29,92,420.0,2,1,2,5,212,Need Attention
14529,61,229,623.0,2,1,2,5,212,Need Attention
17109,30,117,897.0,2,1,2,5,212,Need Attention
17921,65,145,837.0,2,1,2,5,212,Need Attention
17974,25,179,741.0,2,1,2,5,212,Need Attention
15038,59,130,714.0,2,1,2,5,212,Need Attention
18082,26,73,709.0,2,1,2,5,212,Need Attention
13379,27,97,579.0,2,1,2,5,212,Need Attention
16776,61,76,391.0,2,1,2,5,212,Need Attention
17764,51,75,828.0,2,1,2,5,212,Need Attention
15048,66,97,387.0,2,1,2,5,212,Need Attention
18022,36,191,678.0,2,1,2,5,212,Need Attention
14662,29,168,779.0,2,1,2,5,212,Need Attention
15952,34,91,814.0,2,1,2,5,212,Need Attention
15407,34,153,1066.0,2,1,2,5,212,Need Attention
16284,32,109,835.0,2,1,2,5,212,Need Attention
14044,27,209,661.0,2,1,2,5,212,Need Attention
15068,47,104,563.0,2,1,2,5,212,Need Attention
16416,27,71,1059.0,2,1,2,5,212,Need Attention
16418,45,102,684.0,2,1,2,5,212,Need Attention
15036,73,127,475.0,2,1,2,5,212,Need Attention
16383,75,102,668.0,2,1,2,5,212,Need Attention
15573,32,104,615.0,2,1,2,5,212,Need Attention
18036,33,96,409.0,2,1,2,5,212,Need Attention
15000,48,77,500.0,2,1,2,5,212,Need Attention
16014,38,145,677.0,2,1,2,5,212,Need Attention
15006,52,144,510.0,2,1,2,5,212,Need Attention
14715,25,71,876.0,2,1,2,5,212,Need Attention
15429,27,82,405.0,2,1,2,5,212,Need Attention
15012,54,128,429.0,2,1,2,5,212,Need Attention
16372,34,97,378.0,2,1,2,5,212,Need Attention
14651,68,102,662.0,2,1,2,5,212,Need Attention
16362,33,81,742.0,2,1,2,5,212,Need Attention
16374,67,111,478.0,2,1,2,5,212,Need Attention
18043,25,121,565.0,2,1,2,5,212,Need Attention
14976,58,72,798.0,2,1,2,5,212,Need Attention
16023,47,101,726.0,2,1,2,5,212,Need Attention
13959,80,92,607.0,2,1,2,5,212,Need Attention
15025,34,72,386.0,2,1,2,5,212,Need Attention
17796,41,82,710.0,2,1,2,5,212,Need Attention
17777,25,194,674.0,2,1,2,5,212,Need Attention
17180,57,128,801.0,2,1,2,5,212,Need Attention
16918,50,128,1082.0,2,1,2,5,212,Need Attention
16770,58,145,776.0,2,1,2,5,212,Need Attention
14179,41,165,722.0,2,1,2,5,212,Need Attention
14623,33,134,894.0,2,1,2,5,212,Need Attention
15860,41,142,985.0,2,1,2,5,212,Need Attention
17459,44,111,650.0,2,1,2,5,212,Need Attention
13827,58,93,410.0,2,1,2,5,212,Need Attention
16470,52,170,768.0,2,1,2,5,212,Need Attention
16750,45,95,632.0,2,1,2,5,212,Need Attention
13155,34,85,980.0,2,1,2,5,212,Need Attention
16460,29,135,819.0,2,1,2,5,212,Need Attention
16907,30,151,982.0,2,1,2,5,212,Need Attention
17999,38,93,385.0,2,1,2,5,212,Need Attention
16444,47,84,661.0,2,1,2,5,212,Need Attention
16906,82,93,586.0,2,1,2,5,212,Need Attention
13176,47,72,498.0,2,1,2,5,212,Need Attention
17979,36,146,776.0,2,1,2,5,212,Need Attention
16960,39,101,515.0,2,1,2,5,212,Need Attention
16595,62,85,361.0,2,1,3,6,213,Need Attention
17255,41,78,298.0,2,1,3,6,213,Need Attention
18117,26,74,324.0,2,1,3,6,213,Need Attention
16674,55,98,327.0,2,1,3,6,213,Need Attention
16386,29,88,320.0,2,1,3,6,213,Need Attention
13544,40,87,290.0,2,1,3,6,213,Need Attention
17917,46,94,353.0,2,1,3,6,213,Need Attention
15870,33,76,365.0,2,1,3,6,213,Need Attention
15154,76,85,300.0,2,1,3,6,213,Need Attention
15545,55,81,297.0,2,1,3,6,213,Need Attention
13271,38,96,216.0,2,1,3,6,213,Need Attention
13259,62,87,296.0,2,1,3,6,213,Need Attention
17786,86,72,281.0,2,1,3,6,213,Need Attention
16639,32,50,1263.0,2,2,1,5,221,Need Attention
16996,31,37,1456.0,2,2,1,5,221,Need Attention
16182,73,28,6618.0,2,2,1,5,221,Need Attention
15730,66,70,1128.0,2,2,1,5,221,Need Attention
16102,43,57,1840.0,2,2,1,5,221,Need Attention
16681,73,44,1769.0,2,2,1,5,221,Need Attention
17158,33,67,1276.0,2,2,1,5,221,Need Attention
16637,33,69,1156.0,2,2,1,5,221,Need Attention
15826,57,68,1658.0,2,2,1,5,221,Need Attention
16184,65,45,1163.0,2,2,1,5,221,Need Attention
15841,73,47,1230.0,2,2,1,5,221,Need Attention
17193,36,32,1701.0,2,2,1,5,221,Need Attention
17004,47,44,1421.0,2,2,1,5,221,Need Attention
16120,60,30,1310.0,2,2,1,5,221,Need Attention
17175,45,63,1448.0,2,2,1,5,221,Need Attention
16950,57,42,1180.0,2,2,1,5,221,Need Attention
15630,46,60,1190.0,2,2,1,5,221,Need Attention
15722,36,69,2228.0,2,2,1,5,221,Need Attention
17058,82,62,1196.0,2,2,1,5,221,Need Attention
15681,26,53,1431.0,2,2,1,5,221,Need Attention
15947,83,29,1709.0,2,2,1,5,221,Need Attention
16086,60,39,1126.0,2,2,1,5,221,Need Attention
16040,66,65,1323.0,2,2,1,5,221,Need Attention
15478,41,46,1449.0,2,2,1,5,221,Need Attention
16612,33,66,1199.0,2,2,1,5,221,Need Attention
16389,54,34,1383.0,2,2,1,5,221,Need Attention
15306,65,58,1179.0,2,2,1,5,221,Need Attention
15815,64,49,2102.0,2,2,1,5,221,Need Attention
16249,53,69,1805.0,2,2,1,5,221,Need Attention
15605,37,67,1207.0,2,2,1,5,221,Need Attention
16380,62,32,1781.0,2,2,1,5,221,Need Attention
17002,86,49,1494.0,2,2,1,5,221,Need Attention
16098,88,67,2019.0,2,2,1,5,221,Need Attention
16751,31,25,1768.0,2,2,1,5,221,Need Attention
16493,80,56,1350.0,2,2,1,5,221,Need Attention
18287,43,70,1836.0,2,2,1,5,221,Need Attention
17819,72,48,3703.0,2,2,1,5,221,Need Attention
17731,80,67,1244.0,2,2,1,5,221,Need Attention
13918,50,30,1212.0,2,2,1,5,221,Need Attention
17396,40,27,7331.0,2,2,1,5,221,Need Attention
15201,88,69,1238.0,2,2,1,5,221,Need Attention
13824,33,46,1704.0,2,2,1,5,221,Need Attention
13486,79,69,1125.0,2,2,1,5,221,Need Attention
17720,27,50,1199.0,2,2,1,5,221,Need Attention
14101,74,35,5979.0,2,2,1,5,221,Need Attention
14233,50,35,1463.0,2,2,1,5,221,Need Attention
14306,52,33,2097.0,2,2,1,5,221,Need Attention
13396,30,43,1362.0,2,2,1,5,221,Need Attention
17633,32,70,1332.0,2,2,1,5,221,Need Attention
17313,32,24,2332.0,2,2,1,5,221,Need Attention
17311,79,55,1387.0,2,2,1,5,221,Need Attention
18259,25,42,2336.0,2,2,1,5,221,Need Attention
13397,73,38,1547.0,2,2,1,5,221,Need Attention
13538,44,25,1290.0,2,2,1,5,221,Need Attention
13692,25,53,1490.0,2,2,1,5,221,Need Attention
17679,53,30,1991.0,2,2,1,5,221,Need Attention
18008,71,30,2118.0,2,2,1,5,221,Need Attention
17653,37,44,1212.0,2,2,1,5,221,Need Attention
13431,68,46,1273.0,2,2,1,5,221,Need Attention
13750,54,24,1649.0,2,2,1,5,221,Need Attention
18173,87,31,2108.0,2,2,1,5,221,Need Attention
14261,51,52,1170.0,2,2,1,5,221,Need Attention
13461,39,27,1449.0,2,2,1,5,221,Need Attention
14567,57,33,1525.0,2,2,1,5,221,Need Attention
18263,26,61,1216.0,2,2,1,5,221,Need Attention
14163,88,52,2447.0,2,2,1,5,221,Need Attention
14164,71,29,1629.0,2,2,1,5,221,Need Attention
14856,37,66,1317.0,2,2,1,5,221,Need Attention
18094,82,70,3013.0,2,2,1,5,221,Need Attention
14229,52,40,1555.0,2,2,1,5,221,Need Attention
14970,69,34,1603.0,2,2,1,5,221,Need Attention
14409,72,54,2072.0,2,2,1,5,221,Need Attention
14226,29,67,2237.0,2,2,1,5,221,Need Attention
14383,39,59,1252.0,2,2,1,5,221,Need Attention
14738,43,54,1315.0,2,2,1,5,221,Need Attention
17930,36,39,1742.0,2,2,1,5,221,Need Attention
13878,55,36,1286.0,2,2,1,5,221,Need Attention
14533,25,62,1953.0,2,2,1,5,221,Need Attention
12939,65,47,11578.0,2,2,1,5,221,Need Attention
13989,66,41,1268.0,2,2,1,5,221,Need Attention
12830,38,38,6818.0,2,2,1,5,221,Need Attention
14188,31,65,2063.0,2,2,1,5,221,Need Attention
13591,65,58,1128.0,2,2,1,5,221,Need Attention
14001,46,39,2045.0,2,2,1,5,221,Need Attention
14857,60,60,1183.0,2,2,1,5,221,Need Attention
13107,45,58,1534.0,2,2,1,5,221,Need Attention
18171,59,54,1238.0,2,2,1,5,221,Need Attention
14035,29,66,1435.0,2,2,1,5,221,Need Attention
17669,43,68,3417.0,2,2,1,5,221,Need Attention
14676,32,42,2545.0,2,2,1,5,221,Need Attention
17873,81,44,1858.0,2,2,1,5,221,Need Attention
15227,37,58,1226.0,2,2,1,5,221,Need Attention
12842,71,34,1118.0,2,2,1,5,221,Need Attention
14019,47,66,1426.0,2,2,1,5,221,Need Attention
13524,41,27,680.0,2,2,2,6,222,Need Attention
16266,74,61,867.0,2,2,2,6,222,Need Attention
17540,25,25,579.0,2,2,2,6,222,Need Attention
15706,64,55,1063.0,2,2,2,6,222,Need Attention
13518,86,38,662.0,2,2,2,6,222,Need Attention
17235,26,29,553.0,2,2,2,6,222,Need Attention
13557,29,34,587.0,2,2,2,6,222,Need Attention
13539,86,37,639.0,2,2,2,6,222,Need Attention
15754,52,28,459.0,2,2,2,6,222,Need Attention
13594,53,26,399.0,2,2,2,6,222,Need Attention
16206,55,63,549.0,2,2,2,6,222,Need Attention
16208,45,66,672.0,2,2,2,6,222,Need Attention
14412,43,43,773.0,2,2,2,6,222,Need Attention
14421,58,27,812.0,2,2,2,6,222,Need Attention
16229,88,47,1014.0,2,2,2,6,222,Need Attention
17573,30,25,383.0,2,2,2,6,222,Need Attention
17033,87,28,1030.0,2,2,2,6,222,Need Attention
17047,86,65,1106.0,2,2,2,6,222,Need Attention
13563,85,49,783.0,2,2,2,6,222,Need Attention
16232,44,37,994.0,2,2,2,6,222,Need Attention
16235,41,46,874.0,2,2,2,6,222,Need Attention
17041,27,70,1088.0,2,2,2,6,222,Need Attention
14474,47,29,553.0,2,2,2,6,222,Need Attention
14475,72,42,930.0,2,2,2,6,222,Need Attention
17552,61,49,933.0,2,2,2,6,222,Need Attention
13549,26,51,926.0,2,2,2,6,222,Need Attention
14488,68,46,1065.0,2,2,2,6,222,Need Attention
16243,34,51,415.0,2,2,2,6,222,Need Attention
17564,25,49,457.0,2,2,2,6,222,Need Attention
16268,72,45,677.0,2,2,2,6,222,Need Attention
14561,76,69,1085.0,2,2,2,6,222,Need Attention
13515,73,59,900.0,2,2,2,6,222,Need Attention
13356,81,42,772.0,2,2,2,6,222,Need Attention
15626,75,49,675.0,2,2,2,6,222,Need Attention
13354,72,51,745.0,2,2,2,6,222,Need Attention
14644,68,26,832.0,2,2,2,6,222,Need Attention
13352,61,24,399.0,2,2,2,6,222,Need Attention
15618,33,45,779.0,2,2,2,6,222,Need Attention
13336,78,51,798.0,2,2,2,6,222,Need Attention
18067,41,37,402.0,2,2,2,6,222,Need Attention
15608,29,60,1098.0,2,2,2,6,222,Need Attention
13292,39,31,582.0,2,2,2,6,222,Need Attention
17489,59,29,375.0,2,2,2,6,222,Need Attention
16385,61,59,562.0,2,2,2,6,222,Need Attention
13278,41,46,556.0,2,2,2,6,222,Need Attention
15599,27,52,762.0,2,2,2,6,222,Need Attention
13276,64,30,596.0,2,2,2,6,222,Need Attention
16774,68,48,665.0,2,2,2,6,222,Need Attention
17480,78,29,511.0,2,2,2,6,222,Need Attention
15592,47,24,388.0,2,2,2,6,222,Need Attention
16404,71,23,447.0,2,2,2,6,222,Need Attention
13359,64,23,441.0,2,2,2,6,222,Need Attention
17527,54,47,946.0,2,2,2,6,222,Need Attention
14636,37,28,615.0,2,2,2,6,222,Need Attention
16354,64,39,400.0,2,2,2,6,222,Need Attention
16825,39,28,777.0,2,2,2,6,222,Need Attention
17521,30,45,723.0,2,2,2,6,222,Need Attention
17520,54,30,548.0,2,2,2,6,222,Need Attention
17966,38,68,1099.0,2,2,2,6,222,Need Attention
13487,58,34,582.0,2,2,2,6,222,Need Attention
15677,50,33,660.0,2,2,2,6,222,Need Attention
14389,66,45,1055.0,2,2,2,6,222,Need Attention
13464,59,41,676.0,2,2,2,6,222,Need Attention
15669,41,33,688.0,2,2,2,6,222,Need Attention
13455,25,46,1063.0,2,2,2,6,222,Need Attention
17064,59,62,869.0,2,2,2,6,222,Need Attention
15656,46,47,753.0,2,2,2,6,222,Need Attention
13410,25,28,1001.0,2,2,2,6,222,Need Attention
13405,75,27,576.0,2,2,2,6,222,Need Attention
15651,37,32,648.0,2,2,2,6,222,Need Attention
17076,37,25,841.0,2,2,2,6,222,Need Attention
17078,37,28,379.0,2,2,2,6,222,Need Attention
16345,45,38,583.0,2,2,2,6,222,Need Attention
18035,36,53,727.0,2,2,2,6,222,Need Attention
14631,51,41,1005.0,2,2,2,6,222,Need Attention
15757,66,45,721.0,2,2,2,6,222,Need Attention
13662,86,53,908.0,2,2,2,6,222,Need Attention
13602,65,23,430.0,2,2,2,6,222,Need Attention
17724,72,40,1040.0,2,2,2,6,222,Need Attention
17848,82,51,906.0,2,2,2,6,222,Need Attention
17712,45,29,524.0,2,2,2,6,222,Need Attention
16099,51,39,738.0,2,2,2,6,222,Need Attention
16969,40,42,649.0,2,2,2,6,222,Need Attention
14108,31,34,598.0,2,2,2,6,222,Need Attention
13761,51,70,1080.0,2,2,2,6,222,Need Attention
14128,61,46,637.0,2,2,2,6,222,Need Attention
17703,36,55,793.0,2,2,2,6,222,Need Attention
14077,41,42,502.0,2,2,2,6,222,Need Attention
14139,47,26,413.0,2,2,2,6,222,Need Attention
16903,30,60,375.0,2,2,2,6,222,Need Attention
14152,76,49,626.0,2,2,2,6,222,Need Attention
16108,85,48,841.0,2,2,2,6,222,Need Attention
13759,34,25,662.0,2,2,2,6,222,Need Attention
13741,72,34,672.0,2,2,2,6,222,Need Attention
14158,41,41,513.0,2,2,2,6,222,Need Attention
13732,29,33,493.0,2,2,2,6,222,Need Attention
13728,37,63,1020.0,2,2,2,6,222,Need Attention
14167,40,52,583.0,2,2,2,6,222,Need Attention
14150,36,26,658.0,2,2,2,6,222,Need Attention
13835,26,55,842.0,2,2,2,6,222,Need Attention
14067,64,52,381.0,2,2,2,6,222,Need Attention
17733,39,35,693.0,2,2,2,6,222,Need Attention
16018,40,28,412.0,2,2,2,6,222,Need Attention
16025,30,28,437.0,2,2,2,6,222,Need Attention
15994,55,35,432.0,2,2,2,6,222,Need Attention
15990,45,52,799.0,2,2,2,6,222,Need Attention
13892,27,27,631.0,2,2,2,6,222,Need Attention
16930,27,54,389.0,2,2,2,6,222,Need Attention
13974,50,28,415.0,2,2,2,6,222,Need Attention
13979,74,54,872.0,2,2,2,6,222,Need Attention
16036,88,55,759.0,2,2,2,6,222,Need Attention
16934,55,62,953.0,2,2,2,6,222,Need Attention
15978,78,49,1097.0,2,2,2,6,222,Need Attention
13867,32,61,1021.0,2,2,2,6,222,Need Attention
16043,38,39,780.0,2,2,2,6,222,Need Attention
14014,78,39,510.0,2,2,2,6,222,Need Attention
13865,59,30,508.0,2,2,2,6,222,Need Attention
13853,58,23,1091.0,2,2,2,6,222,Need Attention
15957,32,42,433.0,2,2,2,6,222,Need Attention
16056,46,68,669.0,2,2,2,6,222,Need Attention
17734,54,43,703.0,2,2,2,6,222,Need Attention
13846,25,55,873.0,2,2,2,6,222,Need Attention
14050,32,54,747.0,2,2,2,6,222,Need Attention
14177,87,42,565.0,2,2,2,6,222,Need Attention
16203,59,35,595.0,2,2,2,6,222,Need Attention
15865,41,40,899.0,2,2,2,6,222,Need Attention
13726,39,42,1081.0,2,2,2,6,222,Need Attention
15807,51,48,910.0,2,2,2,6,222,Need Attention
15806,47,31,786.0,2,2,2,6,222,Need Attention
17905,72,34,804.0,2,2,2,6,222,Need Attention
14317,65,24,511.0,2,2,2,6,222,Need Attention
15801,47,64,1072.0,2,2,2,6,222,Need Attention
17623,33,33,529.0,2,2,2,6,222,Need Attention
14712,30,25,916.0,2,2,2,6,222,Need Attention
17913,59,59,421.0,2,2,2,6,222,Need Attention
13652,46,63,1099.0,2,2,2,6,222,Need Attention
15809,37,35,518.0,2,2,2,6,222,Need Attention
16863,32,26,502.0,2,2,2,6,222,Need Attention
13639,75,40,1033.0,2,2,2,6,222,Need Attention
13636,37,63,957.0,2,2,2,6,222,Need Attention
14356,80,33,704.0,2,2,2,6,222,Need Attention
13635,68,62,1070.0,2,2,2,6,222,Need Attention
16188,45,67,991.0,2,2,2,6,222,Need Attention
13617,41,44,552.0,2,2,2,6,222,Need Attention
17594,86,50,1000.0,2,2,2,6,222,Need Attention
15763,32,61,1096.0,2,2,2,6,222,Need Attention
15762,66,37,588.0,2,2,2,6,222,Need Attention
13643,32,28,525.0,2,2,2,6,222,Need Attention
17007,51,52,895.0,2,2,2,6,222,Need Attention
14284,31,32,600.0,2,2,2,6,222,Need Attention
17637,32,35,552.0,2,2,2,6,222,Need Attention
14193,68,42,856.0,2,2,2,6,222,Need Attention
17674,75,27,552.0,2,2,2,6,222,Need Attention
14201,61,37,753.0,2,2,2,6,222,Need Attention
16122,74,38,684.0,2,2,2,6,222,Need Attention
14214,31,67,1011.0,2,2,2,6,222,Need Attention
16127,40,40,660.0,2,2,2,6,222,Need Attention
13721,37,28,526.0,2,2,2,6,222,Need Attention
17878,44,26,380.0,2,2,2,6,222,Need Attention
15839,34,62,1053.0,2,2,2,6,222,Need Attention
16136,60,37,710.0,2,2,2,6,222,Need Attention
15837,65,24,395.0,2,2,2,6,222,Need Attention
16140,66,35,725.0,2,2,2,6,222,Need Attention
15835,45,50,962.0,2,2,2,6,222,Need Attention
14240,31,42,891.0,2,2,2,6,222,Need Attention
15831,59,68,809.0,2,2,2,6,222,Need Attention
15830,38,39,581.0,2,2,2,6,222,Need Attention
16884,38,26,431.0,2,2,2,6,222,Need Attention
16882,67,39,706.0,2,2,2,6,222,Need Attention
14272,74,33,442.0,2,2,2,6,222,Need Attention
15821,45,62,577.0,2,2,2,6,222,Need Attention
14273,52,29,565.0,2,2,2,6,222,Need Attention
14184,67,24,454.0,2,2,2,6,222,Need Attention
15582,25,44,687.0,2,2,2,6,222,Need Attention
16357,34,34,662.0,2,2,2,6,222,Need Attention
18211,26,42,603.0,2,2,2,6,222,Need Attention
16621,52,29,816.0,2,2,2,6,222,Need Attention
13046,31,35,634.0,2,2,2,6,222,Need Attention
16732,32,28,606.0,2,2,2,6,222,Need Attention
18189,78,68,1098.0,2,2,2,6,222,Need Attention
12883,25,42,711.0,2,2,2,6,222,Need Attention
16613,71,30,620.0,2,2,2,6,222,Need Attention
18236,30,49,888.0,2,2,2,6,222,Need Attention
15468,52,24,470.0,2,2,2,6,222,Need Attention
18192,72,45,969.0,2,2,2,6,222,Need Attention
16708,46,27,660.0,2,2,2,6,222,Need Attention
13038,81,28,911.0,2,2,2,6,222,Need Attention
18232,82,37,600.0,2,2,2,6,222,Need Attention
15452,30,58,541.0,2,2,2,6,222,Need Attention
17197,30,29,1015.0,2,2,2,6,222,Need Attention
15450,31,30,430.0,2,2,2,6,222,Need Attention
15449,27,60,976.0,2,2,2,6,222,Need Attention
14959,65,59,701.0,2,2,2,6,222,Need Attention
16624,81,48,813.0,2,2,2,6,222,Need Attention
15469,51,24,540.0,2,2,2,6,222,Need Attention
16693,69,60,488.0,2,2,2,6,222,Need Attention
15322,86,42,681.0,2,2,2,6,222,Need Attention
16488,34,29,500.0,2,2,2,6,222,Need Attention
14880,78,47,709.0,2,2,2,6,222,Need Attention
16491,47,39,735.0,2,2,2,6,222,Need Attention
15184,30,63,416.0,2,2,2,6,222,Need Attention
13092,71,25,479.0,2,2,2,6,222,Need Attention
17357,25,45,392.0,2,2,2,6,222,Need Attention
15329,40,57,1061.0,2,2,2,6,222,Need Attention
17295,29,69,562.0,2,2,2,6,222,Need Attention
15492,29,35,660.0,2,2,2,6,222,Need Attention
14894,86,23,657.0,2,2,2,6,222,Need Attention
13066,25,48,480.0,2,2,2,6,222,Need Attention
18181,25,44,388.0,2,2,2,6,222,Need Attention
14923,51,44,750.0,2,2,2,6,222,Need Attention
15475,78,29,454.0,2,2,2,6,222,Need Attention
16734,53,53,656.0,2,2,2,6,222,Need Attention
16518,62,40,489.0,2,2,2,6,222,Need Attention
13035,74,27,921.0,2,2,2,6,222,Need Attention
17418,43,30,467.0,2,2,2,6,222,Need Attention
13034,55,37,646.0,2,2,2,6,222,Need Attention
15366,76,44,609.0,2,2,2,6,222,Need Attention
15421,59,53,958.0,2,2,2,6,222,Need Attention
15417,86,28,518.0,2,2,2,6,222,Need Attention
12987,74,28,561.0,2,2,2,6,222,Need Attention
15091,68,30,479.0,2,2,2,6,222,Need Attention
16584,81,28,937.0,2,2,2,6,222,Need Attention
17373,41,57,655.0,2,2,2,6,222,Need Attention
18217,30,31,620.0,2,2,2,6,222,Need Attention
18228,57,30,782.0,2,2,2,6,222,Need Attention
17370,73,33,447.0,2,2,2,6,222,Need Attention
16573,85,42,669.0,2,2,2,6,222,Need Attention
15062,72,57,998.0,2,2,2,6,222,Need Attention
15406,32,53,519.0,2,2,2,6,222,Need Attention
17169,58,54,838.0,2,2,2,6,222,Need Attention
16574,72,28,447.0,2,2,2,6,222,Need Attention
15075,78,27,775.0,2,2,2,6,222,Need Attention
15066,54,42,899.0,2,2,2,6,222,Need Attention
17361,50,29,491.0,2,2,2,6,222,Need Attention
15027,31,35,1069.0,2,2,2,6,222,Need Attention
16589,72,33,460.0,2,2,2,6,222,Need Attention
18216,32,26,483.0,2,2,2,6,222,Need Attention
16603,75,34,483.0,2,2,2,6,222,Need Attention
16602,37,29,528.0,2,2,2,6,222,Need Attention
13023,65,40,695.0,2,2,2,6,222,Need Attention
15440,55,62,390.0,2,2,2,6,222,Need Attention
15121,51,28,461.0,2,2,2,6,222,Need Attention
13016,74,47,788.0,2,2,2,6,222,Need Attention
17333,86,28,495.0,2,2,2,6,222,Need Attention
16554,43,52,840.0,2,2,2,6,222,Need Attention
12930,79,25,417.0,2,2,2,6,222,Need Attention
12944,36,30,605.0,2,2,2,6,222,Need Attention
14997,47,26,548.0,2,2,2,6,222,Need Attention
15103,32,35,705.0,2,2,2,6,222,Need Attention
18205,37,32,523.0,2,2,2,6,222,Need Attention
16560,27,57,847.0,2,2,2,6,222,Need Attention
15099,85,23,414.0,2,2,2,6,222,Need Attention
15018,39,31,500.0,2,2,2,6,222,Need Attention
15026,81,61,474.0,2,2,2,6,222,Need Attention
15142,47,26,499.0,2,2,2,6,222,Need Attention
17420,51,30,603.0,2,2,2,6,222,Need Attention
16629,74,64,422.0,2,2,2,6,222,Need Attention
17447,41,36,540.0,2,2,2,6,222,Need Attention
15244,66,34,633.0,2,2,2,6,222,Need Attention
15553,61,56,442.0,2,2,2,6,222,Need Attention
15238,30,50,1078.0,2,2,2,6,222,Need Attention
15551,37,29,440.0,2,2,2,6,222,Need Attention
14775,59,60,1013.0,2,2,2,6,222,Need Attention
14780,55,27,450.0,2,2,2,6,222,Need Attention
12824,60,25,399.0,2,2,2,6,222,Need Attention
16667,69,53,574.0,2,2,2,6,222,Need Attention
16441,68,24,384.0,2,2,2,6,222,Need Attention
12832,33,27,383.0,2,2,2,6,222,Need Attention
15289,30,58,938.0,2,2,2,6,222,Need Attention
12849,32,51,1057.0,2,2,2,6,222,Need Attention
18265,73,46,810.0,2,2,2,6,222,Need Attention
13165,47,42,1022.0,2,2,2,6,222,Need Attention
18136,64,38,788.0,2,2,2,6,222,Need Attention
15275,38,41,621.0,2,2,2,6,222,Need Attention
16768,48,54,480.0,2,2,2,6,222,Need Attention
15272,58,63,724.0,2,2,2,6,222,Need Attention
18104,38,38,754.0,2,2,2,6,222,Need Attention
15576,38,45,945.0,2,2,2,6,222,Need Attention
15264,65,23,395.0,2,2,2,6,222,Need Attention
14725,25,52,731.0,2,2,2,6,222,Need Attention
14731,48,45,382.0,2,2,2,6,222,Need Attention
13236,25,36,749.0,2,2,2,6,222,Need Attention
12822,71,46,953.0,2,2,2,6,222,Need Attention
17462,61,27,680.0,2,2,2,6,222,Need Attention
13233,75,43,606.0,2,2,2,6,222,Need Attention
14753,88,30,566.0,2,2,2,6,222,Need Attention
14754,45,41,642.0,2,2,2,6,222,Need Attention
18123,25,36,587.0,2,2,2,6,222,Need Attention
15255,67,47,895.0,2,2,2,6,222,Need Attention
17244,54,31,954.0,2,2,2,6,222,Need Attention
15252,37,44,746.0,2,2,2,6,222,Need Attention
14815,37,53,780.0,2,2,2,6,222,Need Attention
14818,74,48,665.0,2,2,2,6,222,Need Attention
17351,37,27,590.0,2,2,2,6,222,Need Attention
15522,33,57,406.0,2,2,2,6,222,Need Attention
15300,65,28,497.0,2,2,2,6,222,Need Attention
18164,38,24,406.0,2,2,2,6,222,Need Attention
17423,47,26,697.0,2,2,2,6,222,Need Attention
18160,58,39,644.0,2,2,2,6,222,Need Attention
18155,76,25,373.0,2,2,2,6,222,Need Attention
14829,30,42,702.0,2,2,2,6,222,Need Attention
15315,65,37,568.0,2,2,2,6,222,Need Attention
18150,33,37,568.0,2,2,2,6,222,Need Attention
13109,60,47,798.0,2,2,2,6,222,Need Attention
15205,86,37,654.0,2,2,2,6,222,Need Attention
15312,76,47,928.0,2,2,2,6,222,Need Attention
15211,61,52,901.0,2,2,2,6,222,Need Attention
14862,26,48,846.0,2,2,2,6,222,Need Attention
16747,38,42,839.0,2,2,2,6,222,Need Attention
15215,47,35,737.0,2,2,2,6,222,Need Attention
16480,76,53,776.0,2,2,2,6,222,Need Attention
15304,61,23,699.0,2,2,2,6,222,Need Attention
